"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"2220-21A_2_S18","","Stop 21a 2 S18","20.995634","105.808925","","","0","","","","0","",""
"2220-21A_2_S19","","Stop 21a 2 S19","20.9988","105.813641","","","0","","","","0","",""
"2220-21A_2_S21","","Stop 21a 2 S21","21.007867","105.823491","","","0","","","","0","",""
"2220-21A_2_S22","","Stop 21a 2 S22","21.008983","105.825458","","","0","","","","0","",""
"2220-21A_2_S23","","Stop 21a 2 S23","21.007162","105.829325","","","0","","","","0","",""
"2220-21A_2_S24","","Stop 21a 2 S24","21.007933","105.832858","","","0","","","","0","",""
"2220-21A_2_S25","","Stop 21a 2 S25","21.009346","105.834632","","","0","","","","0","",""
"2220-21A_2_S26","","Stop 21a 2 S26","21.008167","105.839058","","","0","","","","0","",""
"2220-21B_1_S2","","Stop 21b 1 S2","20.958818","105.847974","","","0","","","","0","",""
"2220-21B_1_S10","","Stop 21b 1 S10","20.99668","105.842699","","","0","","","","0","",""
"2220-21B_1_S11","","Stop 21b 1 S11","21.001217","105.841291","","","0","","","","0","",""
"2220-21B_1_S12","","Stop 21b 1 S12","21.005167","105.841391","","","0","","","","0","",""
"2220-21B_1_S13","","Stop 21b 1 S13","21.009983","105.835274","","","0","","","","0","",""
"2220-21B_1_S14","","Stop 21b 1 S14","21.0081","105.833008","","","0","","","","0","",""
"2220-21B_1_S20","","Stop 21b 1 S20","20.996017","105.800092","","","0","","","","0","",""
"2220-21B_1_S21","","Stop 21b 1 S21","20.99865","105.797975","","","0","","","","0","",""
"2220-21B_2_S8","","Stop 21b 2 S8","20.998267","105.797642","","","0","","","","0","",""
"2220-21B_2_S9","","Stop 21b 2 S9","20.995084","105.800158","","","0","","","","0","",""
"2220-21B_2_S30","","Stop 21b 2 S30","20.958618","105.847874","","","0","","","","0","",""
"2220-21B_2_S31","","Stop 21b 2 S31","20.953801","105.849957","","","0","","","","0","",""
"2220-22A_1_S5","","Stop 22a 1 S5","21.041366","105.849457","","","0","","","","0","",""
"2220-22A_1_S7","","Stop 22a 1 S7","21.041999","105.844057","","","0","","","","0","",""
"2220-22A_1_S8","","Stop 22a 1 S8","21.039366","105.839524","","","0","","","","0","",""
"2220-22A_1_S9","","Stop 22a 1 S9","21.034399","105.838768","","","0","","","","0","",""
"2220-22A_1_S10","","Stop 22a 1 S10","21.031933","105.835624","","","0","","","","0","",""
"2220-22A_1_S11","","Stop 22a 1 S11","21.032949","105.829158","","","0","","","","0","",""
"2220-22A_1_S12","","Stop 22a 1 S12","21.031949","105.823874","","","0","","","","0","",""
"2220-22A_1_S13","","Stop 22a 1 S13","21.031067","105.817698","","","0","","","","0","",""
"2220-22A_1_S14","","Stop 22a 1 S14","21.027199","105.811775","","","0","","","","0","",""
"2220-22A_1_S15","","Stop 22a 1 S15","21.02245","105.809208","","","0","","","","0","",""
"2220-22A_1_S16","","Stop 22a 1 S16","21.018455","105.806888","","","0","","","","0","",""
"2220-22A_1_S17","","Stop 22a 1 S17","21.012667","105.801208","","","0","","","","0","",""
"2220-22A_1_S18","","Stop 22a 1 S18","21.010417","105.798608","","","0","","","","0","",""
"2220-22A_1_S19","","Stop 22a 1 S19","21.00805","105.791859","","","0","","","","0","",""
"2220-22A_1_S20","","Stop 22a 1 S20","21.007017","105.791792","","","0","","","","0","",""
"2220-22A_2_S2","","Stop 22a 2 S2","21.008685","105.792199","","","0","","","","0","",""
"2220-22A_2_S3","","Stop 22a 2 S3","21.010067","105.793325","","","0","","","","0","",""
"2220-22A_2_S12","","Stop 22a 2 S12","21.032516","105.829314","","","0","","","","0","",""
"2220-22A_2_S13","","Stop 22a 2 S13","21.031366","105.833491","","","0","","","","0","",""
"2220-22A_2_S14","","Stop 22a 2 S14","21.035666","105.839174","","","0","","","","0","",""
"2220-22A_2_S15","","Stop 22a 2 S15","21.038717","105.839747","","","0","","","","0","",""
"2220-22A_2_S16","","Stop 22a 2 S16","21.040883","105.841432","","","0","","","","0","",""
"2220-22A_2_S17","","Stop 22a 2 S17","21.040134","105.845603","","","0","","","","0","",""
"2220-22A_2_S19","","Stop 22a 2 S19","21.042812","105.871036","","","0","","","","0","",""
"2220-22B_1_S2","","Stop 22b 1 S2","20.946785","105.791058","","","0","","","","0","",""
"2220-22B_1_S3","","Stop 22b 1 S3","20.950818","105.791058","","","0","","","","0","",""
"2220-22B_1_S4","","Stop 22b 1 S4","20.956485","105.792858","","","0","","","","0","",""
"2220-22B_1_S5","","Stop 22b 1 S5","20.958068","105.790275","","","0","","","","0","",""
"2220-22B_2_S22","","Stop 22b 2 S22","20.957818","105.790559","","","0","","","","0","",""
"2220-22B_2_S23","","Stop 22b 2 S23","20.956168","105.792692","","","0","","","","0","",""
"2220-22B_2_S24","","Stop 22b 2 S24","20.951285","105.791142","","","0","","","","0","",""
"2220-22B_2_S25","","Stop 22b 2 S25","20.946785","105.789725","","","0","","","","0","",""
"2220-22B_2_S26","","Stop 22b 2 S26","20.945352","105.792358","","","0","","","","0","",""
"2220-22C_1_S5","","Stop 22c 1 S5","20.971301","105.836241","","","0","","","","0","",""
"2220-22C_1_S10","","Stop 22c 1 S10","20.981701","105.810808","","","0","","","","0","",""
"2220-22C_1_S11","","Stop 22c 1 S11","20.985634","105.807908","","","0","","","","0","",""
"2220-22C_1_S12","","Stop 22c 1 S12","20.990784","105.804208","","","0","","","","0","",""
"2220-22C_1_S20","","Stop 22c 1 S20","20.974367","105.778142","","","0","","","","0","",""
"2220-22C_1_S21","","Stop 22c 1 S21","20.979951","105.772342","","","0","","","","0","",""
"2220-22C_1_S22","","Stop 22c 1 S22","20.982301","105.770676","","","0","","","","0","",""
"2220-22C_1_S23","","Stop 22c 1 S23","20.981117","105.767242","","","0","","","","0","",""
"2220-22C_1_S24","","Stop 22c 1 S24","20.977184","105.762242","","","0","","","","0","",""
"2220-22C_1_S25","","Stop 22c 1 S25","20.975001","105.759393","","","0","","","","0","",""
"2220-22C_1_S26","","Stop 22c 1 S26","20.972617","105.756359","","","0","","","","0","",""
"2220-22C_1_S27","","Stop 22c 1 S27","20.970851","105.754609","","","0","","","","0","",""
"2220-22C_1_S29","","Stop 22c 1 S29","20.962701","105.746576","","","0","","","","0","",""
"2220-22C_2_S4","","Stop 22c 2 S4","20.970918","105.755093","","","0","","","","0","",""
"2220-22C_2_S5","","Stop 22c 2 S5","20.972817","105.757209","","","0","","","","0","",""
"2220-22C_2_S6","","Stop 22c 2 S6","20.975417","105.760442","","","0","","","","0","",""
"2220-22C_2_S7","","Stop 22c 2 S7","20.978734","105.764709","","","0","","","","0","",""
"2220-22C_2_S10","","Stop 22c 2 S10","20.978629","105.773782","","","0","","","","0","",""
"2220-22C_2_S11","","Stop 22c 2 S11","20.974101","105.778059","","","0","","","","0","",""
"2220-22C_2_S19","","Stop 22c 2 S19","20.989617","105.804258","","","0","","","","0","",""
"2220-22C_2_S20","","Stop 22c 2 S20","20.985851","105.807192","","","0","","","","0","",""
"2220-22C_2_S21","","Stop 22c 2 S21","20.980034","105.811375","","","0","","","","0","",""
"2220-22C_2_S22","","Stop 22c 2 S22","20.976001","105.814391","","","0","","","","0","",""
"2220-22C_2_S23","","Stop 22c 2 S23","20.971918","105.820841","","","0","","","","0","",""
"2220-22C_2_S24","","Stop 22c 2 S24","20.970368","105.825924","","","0","","","","0","",""
"2220-22C_2_S25","","Stop 22c 2 S25","20.969884","105.831208","","","0","","","","0","",""
"2220-22C_2_S26","","Stop 22c 2 S26","20.971101","105.836291","","","0","","","","0","",""
"2220-23_1_S2","","Stop 23 1 S2","21.0154","105.850524","","","0","","","","0","",""
"2220-23_1_S4","","Stop 23 1 S4","21.009817","105.847507","","","0","","","","0","",""
"2220-23_1_S10","","Stop 23 1 S10","21.006233","105.833074","","","0","","","","0","",""
"2220-23_1_S13","","Stop 23 1 S13","21.01325","105.822824","","","0","","","","0","",""
"2220-23_1_S14","","Stop 23 1 S14","21.015233","105.824024","","","0","","","","0","",""
"2220-23_1_S15","","Stop 23 1 S15","21.017766","105.823958","","","0","","","","0","",""
"2220-23_1_S16","","Stop 23 1 S16","21.019683","105.824974","","","0","","","","0","",""
"2220-23_1_S17","","Stop 23 1 S17","21.023128","105.821946","","","0","","","","0","",""
"2220-23_1_S20","","Stop 23 1 S20","21.029399","105.830074","","","0","","","","0","",""
"2220-23_1_S21","","Stop 23 1 S21","21.028516","105.832641","","","0","","","","0","",""
"2220-23_1_S33","","Stop 23 1 S33","21.0187","105.855274","","","0","","","","0","",""
"2220-23_1_S34","","Stop 23 1 S34","21.01745","105.852774","","","0","","","","0","",""
"2220-23_1_S35","","Stop 23 1 S35","21.014407","105.853259","","","0","","","","0","",""
"2220-23_1_S36","","Stop 23 1 S36","21.014112","105.853095","","","0","","","","0","",""
"2220-23_2_S10","","Stop 23 2 S10","21.041666","105.847074","","","0","","","","0","",""
"2220-23_2_S17","","Stop 23 2 S17","21.028845","105.832057","","","0","","","","0","",""
"2220-23_2_S18","","Stop 23 2 S18","21.029516","105.829041","","","0","","","","0","",""
"2220-23_2_S23","","Stop 23 2 S23","21.014966","105.823874","","","0","","","","0","",""
"2220-23_2_S24","","Stop 23 2 S24","21.01335","105.822741","","","0","","","","0","",""
"2220-23_2_S34","","Stop 23 2 S34","21.00675","105.847074","","","0","","","","0","",""
"2220-23_2_S35","","Stop 23 2 S35","21.011083","105.847807","","","0","","","","0","",""
"2220-23_2_S36","","Stop 23 2 S36","21.010733","105.850324","","","0","","","","0","",""
"2220-23_2_S37","","Stop 23 2 S37","21.014029","105.85274","","","0","","","","0","",""
"2220-24_1_S27","","Stop 24 1 S27","21.028349","105.805024","","","0","","","","0","",""
"2220-24_2_S23","","Stop 24 2 S23","21.01745","105.862274","","","0","","","","0","",""
"2220-24_2_S28","","Stop 24 2 S28","21.042516","105.84839","","","0","","","","0","",""
"2220-25_1_S4","","Stop 25 1 S4","21.12468","105.798992","","","0","","","","0","",""
"2220-25_1_S5","","Stop 25 1 S5","21.124664","105.804158","","","0","","","","0","",""
"2220-25_1_S6","","Stop 25 1 S6","21.124664","105.809724","","","0","","","","0","",""
"2220-25_1_S19","","Stop 25 1 S19","21.032666","105.808558","","","0","","","","0","",""
"2220-25_1_S28","","Stop 25 1 S28","21.017133","105.830991","","","0","","","","0","",""
"2220-25_1_S29","","Stop 25 1 S29","21.014883","105.833458","","","0","","","","0","",""
"2220-25_1_S30","","Stop 25 1 S30","21.012545","105.835584","","","0","","","","0","",""
"2220-25_2_S7","","Stop 25 2 S7","21.012583","105.835991","","","0","","","","0","",""
"2220-25_2_S17","","Stop 25 2 S17","21.041105","105.80665","","","0","","","","0","",""
"2220-25_2_S18","","Stop 25 2 S18","21.045866","105.806142","","","0","","","","0","",""
"2220-25_2_S25","","Stop 25 2 S25","21.071732","105.809575","","","0","","","","0","",""
"2220-25_2_S26","","Stop 25 2 S26","21.074798","105.810791","","","0","","","","0","",""
"2220-25_2_S27","","Stop 25 2 S27","21.120697","105.827258","","","0","","","","0","",""
"2220-25_2_S28","","Stop 25 2 S28","21.125066","105.82002","","","0","","","","0","",""
"2220-25_2_S29","","Stop 25 2 S29","21.125114","105.809441","","","0","","","","0","",""
"2220-25_2_S30","","Stop 25 2 S30","21.125064","105.804092","","","0","","","","0","",""
"2220-25_2_S31","","Stop 25 2 S31","21.125097","105.797859","","","0","","","","0","",""
"2220-26_1_S2","","Stop 26 1 S2","20.985001","105.863674","","","0","","","","0","",""
"2220-26_1_S3","","Stop 26 1 S3","20.98905","105.863207","","","0","","","","0","",""
"2220-26_1_S7","","Stop 26 1 S7","21.003167","105.859074","","","0","","","","0","",""
"2220-26_1_S10","","Stop 26 1 S10","21.00195","105.844024","","","0","","","","0","",""
"2220-26_1_S22","","Stop 26 1 S22","21.027616","105.809308","","","0","","","","0","",""
"2220-26_1_S23","","Stop 26 1 S23","21.028699","105.805975","","","0","","","","0","",""
"2220-26_1_S31","","Stop 26 1 S31","21.036266","105.770526","","","0","","","","0","",""
"2220-26_1_S32","","Stop 26 1 S32","21.031883","105.769142","","","0","","","","0","",""
"2220-26_1_S34","","Stop 26 1 S34","21.01985","105.767026","","","0","","","","0","",""
"2220-26_2_S4","","Stop 26 2 S4","21.036233","105.770759","","","0","","","","0","",""
"2220-26_2_S11","","Stop 26 2 S11","21.027876","105.808708","","","0","","","","0","",""
"2220-26_2_S25","","Stop 26 2 S25","21.006917","105.844991","","","0","","","","0","",""
"2220-26_2_S27","","Stop 26 2 S27","21.003133","105.85274","","","0","","","","0","",""
"2220-26_2_S28","","Stop 26 2 S28","21.003038","105.859047","","","0","","","","0","",""
"2220-26_2_S32","","Stop 26 2 S32","20.987834","105.863224","","","0","","","","0","",""
"2220-26_2_S33","","Stop 26 2 S33","20.984484","105.863607","","","0","","","","0","",""
"2220-26_2_S34","","Stop 26 2 S34","20.982492","105.863367","","","0","","","","0","",""
"2220-27_1_S34","","Stop 27 1 S34","21.038701","105.792787","","","0","","","","0","",""
"2220-27_2_S5","","Stop 27 2 S5","21.046215","105.783375","","","0","","","","0","",""
"2220-28_1_S10","","Stop 28 1 S10","21.020572","105.826653","","","0","","","","0","",""
"2220-28_1_S12","","Stop 28 1 S12","21.024966","105.819274","","","0","","","","0","",""
"2220-28_1_S13","","Stop 28 1 S13","21.028966","105.817458","","","0","","","","0","",""
"2220-28_1_S19","","Stop 28 1 S19","21.045516","105.790075","","","0","","","","0","",""
"2220-28_1_S20","","Stop 28 1 S20","21.050566","105.789758","","","0","","","","0","",""
"2220-28_1_S21","","Stop 28 1 S21","21.054399","105.787125","","","0","","","","0","",""
"2220-28_1_S22","","Stop 28 1 S22","21.058432","105.783292","","","0","","","","0","",""
"2220-28_1_S26","","Stop 28 1 S26","21.082465","105.783292","","","0","","","","0","",""
"2220-28_1_S27","","Stop 28 1 S27","21.082698","105.778042","","","0","","","","0","",""
"2220-28_1_S28","","Stop 28 1 S28","21.078948","105.777525","","","0","","","","0","",""
"2220-28_1_S29","","Stop 28 1 S29","21.07428","105.777027","","","0","","","","0","",""
"2220-28_1_S30","","Stop 28 1 S30","21.072148","105.777042","","","0","","","","0","",""
"2220-28_2_S2","","Stop 28 2 S2","21.075082","105.777159","","","0","","","","0","",""
"2220-28_2_S3","","Stop 28 2 S3","21.078298","105.777525","","","0","","","","0","",""
"2220-28_2_S4","","Stop 28 2 S4","21.083615","105.777993","","","0","","","","0","",""
"2220-28_2_S5","","Stop 28 2 S5","21.082248","105.783909","","","0","","","","0","",""
"2220-28_2_S9","","Stop 28 2 S9","21.056732","105.784259","","","0","","","","0","",""
"2220-28_2_S10","","Stop 28 2 S10","21.053815","105.787758","","","0","","","","0","",""
"2220-28_2_S11","","Stop 28 2 S11","21.050389","105.789688","","","0","","","","0","",""
"2220-28_2_S12","","Stop 28 2 S12","21.043066","105.790158","","","0","","","","0","",""
"2220-28_2_S17","","Stop 28 2 S17","21.028133","105.817491","","","0","","","","0","",""
"2220-28_2_S18","","Stop 28 2 S18","21.024416","105.819541","","","0","","","","0","",""
"2220-28_2_S20","","Stop 28 2 S20","21.020267","105.826501","","","0","","","","0","",""
"2220-29_1_S20","","Stop 29 1 S20","21.01527","105.789719","","","0","","","","0","",""
"2220-29_1_S21","","Stop 29 1 S21","21.01901","105.786802","","","0","","","","0","",""
"2220-29_1_S40","","Stop 29 1 S40","21.072798","105.70861","","","0","","","","0","",""
"2220-29_1_S41","","Stop 29 1 S41","21.077298","105.70991","","","0","","","","0","",""
"2220-29_1_S42","","Stop 29 1 S42","21.081415","105.712794","","","0","","","","0","",""
"2220-29_2_S2","","Stop 29 2 S2","21.078265","105.709877","","","0","","","","0","",""
"2220-29_2_S3","","Stop 29 2 S3","21.072582","105.70846","","","0","","","","0","",""
"2220-29_2_S23","","Stop 29 2 S23","21.01885","105.786775","","","0","","","","0","",""
"2220-29_2_S24","","Stop 29 2 S24","21.01535","105.789592","","","0","","","","0","",""
"2220-29_2_S29","","Stop 29 2 S29","21.004333","105.806342","","","0","","","","0","",""
"2220-29_2_S30","","Stop 29 2 S30","21.001667","105.806708","","","0","","","","0","",""
"2220-29_2_S31","","Stop 29 2 S31","20.998867","105.808791","","","0","","","","0","",""
"2220-30_1_S10","","Stop 30 1 S10","21.017085","105.851834","","","0","","","","0","",""
"2220-30_1_S19","","Stop 30 1 S19","21.007589","105.807148","","","0","","","","0","",""
"2220-30_1_S20","","Stop 30 1 S20","21.006217","105.805292","","","0","","","","0","",""
"2220-30_2_S11","","Stop 30 2 S11","21.0065","105.805974","","","0","","","","0","",""
"2220-30_2_S12","","Stop 30 2 S12","21.007794","105.807918","","","0","","","","0","",""
"2220-30_2_S13","","Stop 30 2 S13","21.014483","105.813425","","","0","","","","0","",""
"2220-30_2_S16","","Stop 30 2 S16","21.016066","105.820724","","","0","","","","0","",""
"2220-30_2_S23","","Stop 30 2 S23","21.017003","105.851654","","","0","","","","0","",""
"2220-30_2_S26","","Stop 30 2 S26","21.006967","105.860724","","","0","","","","0","",""
"2220-30_2_S32","","Stop 30 2 S32","20.982084","105.863507","","","0","","","","0","",""
"2220-31_1_S12","","Stop 31 1 S12","21.044316","105.846891","","","0","","","","0","",""
"2220-31_1_S24","","Stop 31 1 S24","21.084481","105.816674","","","0","","","","0","",""
"2220-31_1_S25","","Stop 31 1 S25","21.090281","105.811425","","","0","","","","0","",""
"2220-31_1_S26","","Stop 31 1 S26","21.090115","105.807641","","","0","","","","0","",""
"2220-31_1_S27","","Stop 31 1 S27","21.089965","105.802675","","","0","","","","0","",""
"2220-31_1_S28","","Stop 31 1 S28","21.089648","105.796892","","","0","","","","0","",""
"2220-31_1_S29","","Stop 31 1 S29","21.091015","105.788792","","","0","","","","0","",""
"2220-31_1_S30","","Stop 31 1 S30","21.092248","105.782759","","","0","","","","0","",""
"2220-31_1_S31","","Stop 31 1 S31","21.093814","105.778442","","","0","","","","0","",""
"2220-31_1_S32","","Stop 31 1 S32","21.090798","105.777509","","","0","","","","0","",""
"2220-31_2_S5","","Stop 31 2 S5","21.090631","105.777542","","","0","","","","0","",""
"2220-31_2_S6","","Stop 31 2 S6","21.093748","105.778425","","","0","","","","0","",""
"2220-31_2_S7","","Stop 31 2 S7","21.092098","105.782925","","","0","","","","0","",""
"2220-31_2_S10","","Stop 31 2 S10","21.089831","105.802692","","","0","","","","0","",""
"2220-31_2_S11","","Stop 31 2 S11","21.089981","105.807475","","","0","","","","0","",""
"2220-31_2_S12","","Stop 31 2 S12","21.090148","105.811425","","","0","","","","0","",""
"2220-31_2_S13","","Stop 31 2 S13","21.087115","105.815541","","","0","","","","0","",""
"2220-31_2_S27","","Stop 31 2 S27","21.037516","105.848057","","","0","","","","0","",""
"2220-31_2_S28","","Stop 31 2 S28","21.034399","105.849657","","","0","","","","0","",""
"2220-31_2_S29","","Stop 31 2 S29","21.0253","105.851257","","","0","","","","0","",""
"2220-32_1_S9","","Stop 32 1 S9","21.018633","105.843741","","","0","","","","0","",""
"2220-32_1_S32","","Stop 32 1 S32","21.053215","105.734693","","","0","","","","0","",""
"2220-33_1_S18","","Stop 33 1 S18","20.9932","105.778509","","","0","","","","0","",""
"2220-33_1_S19","","Stop 33 1 S19","20.99535","105.778442","","","0","","","","0","",""
"2220-33_1_S20","","Stop 33 1 S20","21.0068","105.782125","","","0","","","","0","",""
"2220-33_1_S21","","Stop 33 1 S21","21.009333","105.783042","","","0","","","","0","",""
"2220-33_1_S28","","Stop 33 1 S28","21.040849","105.780875","","","0","","","","0","",""
"2220-33_1_S37","","Stop 33 1 S37","21.064525","105.806234","","","0","","","","0","",""
"2220-33_1_S38","","Stop 33 1 S38","21.068481","105.802874","","","0","","","","0","",""
"2220-33_2_S2","","Stop 33 2 S2","21.065649","105.805142","","","0","","","","0","",""
"2220-33_2_S14","","Stop 33 2 S14","21.028016","105.778309","","","0","","","","0","",""
"2220-33_2_S18","","Stop 33 2 S18","21.00945","105.783009","","","0","","","","0","",""
"2220-33_2_S19","","Stop 33 2 S19","21.00705","105.781792","","","0","","","","0","",""
"2220-33_2_S20","","Stop 33 2 S20","20.995467","105.778376","","","0","","","","0","",""
"2220-33_2_S21","","Stop 33 2 S21","20.992834","105.779192","","","0","","","","0","",""
"2220-34_1_S15","","Stop 34 1 S15","21.02435","105.847808","","","0","","","","0","",""
"2220-34_2_S7","","Stop 34 2 S7","21.025067","105.858407","","","0","","","","0","",""
"2220-34_2_S8","","Stop 34 2 S8","21.025033","105.855474","","","0","","","","0","",""
"2220-34_2_S10","","Stop 34 2 S10","21.025249","105.850238","","","0","","","","0","",""
"2220-34_2_S11","","Stop 34 2 S11","21.026433","105.846243","","","0","","","","0","",""
"2220-35A_1_S10","","Stop 35a 1 S10","21.008433","105.845941","","","0","","","","0","",""
"2220-35A_1_S14","","Stop 35a 1 S14","21.010083","105.823215","","","0","","","","0","",""
"2220-35A_1_S15","","Stop 35a 1 S15","21.01335","105.819841","","","0","","","","0","",""
"2220-35A_1_S16","","Stop 35a 1 S16","21.016316","105.815641","","","0","","","","0","",""
"2220-35A_1_S17","","Stop 35a 1 S17","21.017266","105.814075","","","0","","","","0","",""
"2220-35A_1_S18","","Stop 35a 1 S18","21.01975","105.808966","","","0","","","","0","",""
"2220-35A_1_S22","","Stop 35a 1 S22","21.0075","105.794658","","","0","","","","0","",""
"2220-35A_1_S28","","Stop 35a 1 S28","21.027766","105.779109","","","0","","","","0","",""
"2220-35A_1_S29","","Stop 35a 1 S29","21.034649","105.780275","","","0","","","","0","",""
"2220-35A_1_S30","","Stop 35a 1 S30","21.038882","105.780909","","","0","","","","0","",""
"2220-35A_1_S31","","Stop 35a 1 S31","21.050987","105.781505","","","0","","","","0","",""
"2220-35A_1_S32","","Stop 35a 1 S32","21.057715","105.782609","","","0","","","","0","",""
"2220-35A_1_S33","","Stop 35a 1 S33","21.062449","105.783859","","","0","","","","0","",""
"2220-35A_1_S34","","Stop 35a 1 S34","21.067531","105.786909","","","0","","","","0","",""
"2220-35A_2_S10","","Stop 35a 2 S10","21.014983","105.784075","","","0","","","","0","",""
"2220-35A_2_S11","","Stop 35a 2 S11","21.011517","105.786892","","","0","","","","0","",""
"2220-35A_2_S12","","Stop 35a 2 S12","21.007017","105.790525","","","0","","","","0","",""
"2220-35A_2_S17","","Stop 35a 2 S17","21.019433","105.809453","","","0","","","","0","",""
"2220-35A_2_S18","","Stop 35a 2 S18","21.017483","105.813406","","","0","","","","0","",""
"2220-35A_2_S19","","Stop 35a 2 S19","21.01605","105.815891","","","0","","","","0","",""
"2220-35A_2_S20","","Stop 35a 2 S20","21.014766","105.817625","","","0","","","","0","",""
"2220-35A_2_S21","","Stop 35a 2 S21","21.010233","105.822824","","","0","","","","0","",""
"2220-35A_2_S26","","Stop 35a 2 S26","21.00815","105.846007","","","0","","","","0","",""
"2220-35A_2_S30","","Stop 35a 2 S30","21.0239","105.856657","","","0","","","","0","",""
"2220-35A_2_S31","","Stop 35a 2 S31","21.023433","105.860673","","","0","","","","0","",""
"2220-35B_1_S10","","Stop 35b 1 S10","21.160279","105.783292","","","0","","","","0","",""
"2220-35B_1_S11","","Stop 35b 1 S11","21.15848","105.775409","","","0","","","","0","",""
"2220-35B_1_S12","","Stop 35b 1 S12","21.157746","105.769792","","","0","","","","0","",""
"2220-35B_1_S13","","Stop 35b 1 S13","21.158096","105.767076","","","0","","","","0","",""
"2220-35B_1_S14","","Stop 35b 1 S14","21.156963","105.761659","","","0","","","","0","",""
"2220-35B_1_S15","","Stop 35b 1 S15","21.151471","105.757602","","","0","","","","0","",""
"2220-35B_1_S16","","Stop 35b 1 S16","21.155096","105.750893","","","0","","","","0","",""
"2220-35B_1_S17","","Stop 35b 1 S17","21.158704","105.748767","","","0","","","","0","",""
"2220-35B_1_S18","","Stop 35b 1 S18","21.162979","105.745893","","","0","","","","0","",""
"2220-35B_1_S19","","Stop 35b 1 S19","21.167746","105.74196","","","0","","","","0","",""
"2220-35B_1_S20","","Stop 35b 1 S20","21.172396","105.736726","","","0","","","","0","",""
"2220-35B_1_S21","","Stop 35b 1 S21","21.175579","105.731193","","","0","","","","0","",""
"2220-35B_1_S22","","Stop 35b 1 S22","21.178662","105.728026","","","0","","","","0","",""
"2220-35B_1_S23","","Stop 35b 1 S23","21.185729","105.722893","","","0","","","","0","",""
"2220-35B_1_S24","","Stop 35b 1 S24","21.188212","105.719677","","","0","","","","0","",""
"2220-35B_1_S25","","Stop 35b 1 S25","21.197412","105.710544","","","0","","","","0","",""
"2220-35B_1_S26","","Stop 35b 1 S26","21.201945","105.708544","","","0","","","","0","",""
"2220-35B_1_S27","","Stop 35b 1 S27","21.208412","105.705627","","","0","","","","0","",""
"2220-35B_1_S28","","Stop 35b 1 S28","21.213102","105.705871","","","0","","","","0","",""
"2220-35B_1_S29","","Stop 35b 1 S29","21.216861","105.70366","","","0","","","","0","",""
"2220-35B_2_S2","","Stop 35b 2 S2","21.213454","105.705361","","","0","","","","0","",""
"2220-35B_2_S3","","Stop 35b 2 S3","21.209612","105.70501","","","0","","","","0","",""
"2220-35B_2_S4","","Stop 35b 2 S4","21.201362","105.708627","","","0","","","","0","",""
"2220-35B_2_S5","","Stop 35b 2 S5","21.197745","105.71026","","","0","","","","0","",""
"2220-35B_2_S6","","Stop 35b 2 S6","21.188295","105.71926","","","0","","","","0","",""
"2220-35B_2_S7","","Stop 35b 2 S7","21.185762","105.722643","","","0","","","","0","",""
"2220-35B_2_S8","","Stop 35b 2 S8","21.179446","105.72706","","","0","","","","0","",""
"2220-35B_2_S9","","Stop 35b 2 S9","21.175896","105.730376","","","0","","","","0","",""
"2220-35B_2_S10","","Stop 35b 2 S10","21.172142","105.736849","","","0","","","","0","",""
"2220-35B_2_S11","","Stop 35b 2 S11","21.167879","105.741543","","","0","","","","0","",""
"2220-35B_2_S12","","Stop 35b 2 S12","21.163413","105.745393","","","0","","","","0","",""
"2220-35B_2_S13","","Stop 35b 2 S13","21.157846","105.749226","","","0","","","","0","",""
"2220-35B_2_S14","","Stop 35b 2 S14","21.154646","105.750959","","","0","","","","0","",""
"2220-35B_2_S15","","Stop 35b 2 S15","21.151019","105.75681","","","0","","","","0","",""
"2220-35B_2_S16","","Stop 35b 2 S16","21.156369","105.761569","","","0","","","","0","",""
"2220-35B_2_S17","","Stop 35b 2 S17","21.15808","105.766509","","","0","","","","0","",""
"2220-35B_2_S18","","Stop 35b 2 S18","21.15753","105.770459","","","0","","","","0","",""
"2220-35B_2_S19","","Stop 35b 2 S19","21.158234","105.775441","","","0","","","","0","",""
"2220-35B_2_S20","","Stop 35b 2 S20","21.15818","105.779025","","","0","","","","0","",""
"2220-35B_2_S21","","Stop 35b 2 S21","21.152013","105.778742","","","0","","","","0","",""
"2220-35B_2_S22","","Stop 35b 2 S22","21.141747","105.778292","","","0","","","","0","",""
"2220-35B_2_S23","","Stop 35b 2 S23","21.131914","105.778925","","","0","","","","0","",""
"2220-35B_2_S24","","Stop 35b 2 S24","21.12678","105.780559","","","0","","","","0","",""
"2220-35B_2_S25","","Stop 35b 2 S25","21.119797","105.782992","","","0","","","","0","",""
"2220-35B_2_S26","","Stop 35b 2 S26","21.077215","105.786242","","","0","","","","0","",""
"2220-35B_2_S27","","Stop 35b 2 S27","21.071415","105.785342","","","0","","","","0","",""
"2220-36_1_S12","","Stop 36 1 S12","21.000317","105.85034","","","0","","","","0","",""
"2220-36_1_S13","","Stop 36 1 S13","20.997034","105.849924","","","0","","","","0","",""
"2220-36_1_S14","","Stop 36 1 S14","20.9945","105.84949","","","0","","","","0","",""
"2220-36_1_S15","","Stop 36 1 S15","20.990767","105.847624","","","0","","","","0","",""
